CODICE REGIONE,REGIONE,PROVINCIA,CODICE AZIENDA,CODICE STRUTTURA,TIPO ASSISTENZA EROGATA,DESCRIZIONE TIPO ASSISTENZA EROGATA,DENOMINAZIONE STRUTTURA,PARTITA IVA,INDIRIZZO,DENOMINAZIONE COMUNE,CODICE COMUNE ISTAT,CAP,E-MAIL,SITO WEB,TELEFONO,NUMERO FAX,TIPO STRUTTURA,TIPO STRUTTURA DI RICOVERO,CODICE STRUTTURA DI RICOVERO,DENOMINAZIONE STRUTTURA DI RICOVERO,TIPO RAPPORTO CON IL S.S.N.,PRESENZA APPARECCHIATURE,ANNO APERTURA,ANNO CHIUSURA,DATA AGGIORNAMENTO
190,Sicilia,Messina,205,603200,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO P.O. TAORMINA,03051870834,CONTRADA SIRINA,Taormina,083097,98039,direzione.osptaormina@asp.messina.it,-,09425791,094252215,AMBULATORIO E LABORATORIO,01,190326,P.O.' S. VINCENZO' TAORMINA,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,603200,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO P.O. TAORMINA,03051870834,CONTRADA SIRINA,Taormina,083097,98039,direzione.osptaormina@asp.messina.it,-,09425791,094252215,AMBULATORIO E LABORATORIO,01,190326,P.O.' S. VINCENZO' TAORMINA,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,603300,S01,ATTIVITA' CLINICA,POLIAMBULATORIO TORTORICI,03051870834,viadotto livatino,Tortorici,083099,98078,poliambulatorio.tortorici@asp.messina.it,-,0941430318,0941430318,AMBULATORIO E LABORATORIO,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,603300,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,POLIAMBULATORIO TORTORICI,03051870834,viadotto livatino,Tortorici,083099,98078,poliambulatorio.tortorici@asp.messina.it,-,0941430318,0941430318,AMBULATORIO E LABORATORIO,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,603500,S01,ATTIVITA' CLINICA,POLIAMBULATORIO VILLAFRANCA TI,03051870834,VIA PRIN. DI CASTELNUOVO N.77/79,Villafranca Tirrena,083105,98049,poliambulatorio@asp.messina.it,www.asp.messina.it,090334567,090334567,AMBULATORIO E LABORATORIO,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,603600,S01,ATTIVITA' CLINICA,U. O. I. MEDICINA DELLO SPORT,03051870834,PISTUNINA S.S.114 KM 5.400 DISTRETTO MESSINA SUD,Messina,083048,98100,-,-,0903652027,0,AMBULATORIO E LABORATORIO,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,603800,S01,ATTIVITA' CLINICA,U.O.S. DI OFTALMOLOGIA MESSINA NORD,03051870834,VIA DEL VESPRO IS.289,Messina,083048,98122,-,-,0903653578,0903653578,AMBULATORIO E LABORATORIO,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,603900,S01,ATTIVITA' CLINICA,POLIAMBULATORIO BARCELLONA P.G.,03051870834,VIA STEFANO CATTAFI N. 72,Barcellona Pozzo di Gotto,083005,98051,distretto.barcellona@asp.messina.it,-,0909751791,0909761121,AMBULATORIO E LABORATORIO,0,0,-,1,S,1996,0,2018/02/13
190,Sicilia,Messina,205,603900,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,POLIAMBULATORIO BARCELLONA P.G.,03051870834,VIA STEFANO CATTAFI N. 72,Barcellona Pozzo di Gotto,083005,98051,distretto.barcellona@asp.messina.it,-,0909751791,0909761121,AMBULATORIO E LABORATORIO,0,0,-,1,S,1996,0,2018/02/13
190,Sicilia,Messina,205,604600,S01,ATTIVITA' CLINICA,POLIAMB. S. ALESSIO SICULO,03051870834,CONTRADA SIENA,Sant'Alessio Siculo,083085,98030,polsalessio@virgilio.it,-,0942614972,0942751021,AMBULATORIO E LABORATORIO,0,0,-,1,S,1998,0,2018/01/02
190,Sicilia,Messina,205,604600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,POLIAMB. S. ALESSIO SICULO,03051870834,CONTRADA SIENA,Sant'Alessio Siculo,083085,98030,polsalessio@virgilio.it,-,0942614972,0942751021,AMBULATORIO E LABORATORIO,0,0,-,1,S,1998,0,2018/01/02
190,Sicilia,Messina,205,604700,S01,ATTIVITA' CLINICA,POLIAMB. SAN PIERO PATTI,03051870834,VIA GIOACCHINO SCAGLIONE,San Piero Patti,083081,98068,-,-,0941661771,0941661495,AMBULATORIO E LABORATORIO,0,0,-,1,N,1999,0,2018/01/02
190,Sicilia,Messina,205,604700,S03,ATTIVITA' DI LABORATORIO,POLIAMB. SAN PIERO PATTI,03051870834,VIA GIOACCHINO SCAGLIONE,San Piero Patti,083081,98068,-,-,0941661771,0941661495,AMBULATORIO E LABORATORIO,0,0,-,1,N,1999,0,2018/01/02
190,Sicilia,Messina,205,605000,S01,ATTIVITA' CLINICA,POLIAMB. TERRITORIALE LIPARI,03051870834,VIA S. ANNA C/O PRES. OSPED.,Lipari,083041,98055,distretto.lipari@asp.messina.it,-,0909885466,0,AMBULATORIO E LABORATORIO,0,0,-,1,N,2002,0,2018/01/02
190,Sicilia,Messina,205,605200,S01,ATTIVITA' CLINICA,POLIAMBULATORIO MESSINA SUD,03051870834,"S.S. 114 KM 5,400 PISTUNINA ME",Messina,083048,98100,pta.pistunina@asp.messina.it,-,0903652051,0903652051,AMBULATORIO E LABORATORIO,0,0,-,1,S,2005,0,2018/01/02
190,Sicilia,Messina,205,605300,S01,ATTIVITA' CLINICA,AMBULATORIO FKT MANDALARI,03051870834,VIALE GIOSTRA CITTADELLA DELLA SALUTE PAD. 7,Messina,083048,98100,dipartimento.riabilitazione@asp.messina.it,-,0903654155,0903654133,AMBULATORIO E LABORATORIO,0,0,-,1,N,2006,0,2018/01/02
190,Sicilia,Messina,205,605500,S01,ATTIVITA' CLINICA,AMBULATORIO FKT S. TERESA RIVA,03051870834,VIA V° Reg. Aosta ( ex p.zza Municipio),Santa Teresa di Riva,083089,98028,-,-,0942614818,0942614820,AMBULATORIO E LABORATORIO,0,0,-,1,N,2006,0,2018/01/02
190,Sicilia,Messina,205,605600,S01,ATTIVITA' CLINICA,AMBULATORIO FKT LIPARI,03051870834,VIA MARINA GARIBALDI,Lipari,083041,98055,-,-,0909812427,0909885412,AMBULATORIO E LABORATORIO,0,0,-,1,N,2006,0,2018/01/02
190,Sicilia,Messina,205,605700,S01,ATTIVITA' CLINICA,AMBULATORIO FKT ORETO,03051870834,VIA NAZIONALE ORETO SS. 113,Barcellona Pozzo di Gotto,083005,98051,-,-,0909761220,0909761531,AMBULATORIO E LABORATORIO,0,0,-,1,N,2006,0,2018/01/02
190,Sicilia,Messina,205,605800,S01,ATTIVITA' CLINICA,AMBULATORIO FKT MISTRETTA,03051870834,VIA A. SALAMONE,Mistretta,083052,98073,-,-,0921389111,0921389224,AMBULATORIO E LABORATORIO,0,0,-,1,N,2006,0,2018/01/02
190,Sicilia,Messina,205,605900,S01,ATTIVITA' CLINICA,AMBULATORIO FKT ACQUEDOLCI,03051870834,SS. 113 C/DA BUONRIPOSO,Acquedolci,083107,98070,-,www.asp.messina.it,0941720914,0941720914,AMBULATORIO E LABORATORIO,0,0,-,1,N,2006,0,2018/01/02
190,Sicilia,Messina,205,606000,S01,ATTIVITA' CLINICA,AMBULATORIO FKT CAPO D'ORLANDO,03051870834,VIA CONSOLARE ANTICA N. 643,Capo d'Orlando,083009,98071,-,www.asp.messina.it,0941957964,0941957966,AMBULATORIO E LABORATORIO,0,0,-,1,N,2006,0,2018/01/02
190,Sicilia,Messina,205,606100,S01,ATTIVITA' CLINICA,U.O.C. RIABILITAZIONE MINORI AREA METROPOL.,03051870834,VIALE GIOSTRA CITTADELLA SALUTE PAD. 6,Messina,083048,98121,-,-,0903654211,0903654202,AMBULATORIO E LABORATORIO,0,0,-,1,N,2006,0,2018/01/02
190,Sicilia,Messina,205,606200,S03,ATTIVITA' DI LABORATORIO,U. O. S. PATOLOGIA CLINICA,03051870834,VIA DEL VESPRO N. 289,Messina,083048,98100,-,-,0903653567,0903653563,AMBULATORIO E LABORATORIO,0,0,-,1,S,2006,0,2018/01/02
190,Sicilia,Messina,205,606300,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,U.O.C. RADIOLOGIA TERRITORIALE,03051870834,VIA DEL VESPRO IS. 289,Messina,083048,98124,radiologia.menord@asp.messina.it,www.asp.messina.it,0903653550,0903653553,AMBULATORIO E LABORATORIO,0,0,-,1,S,2014,0,2018/01/02
190,Sicilia,Messina,205,606400,S01,ATTIVITA' CLINICA,CURE PALLIATIVE,03051870834,C/O AO PAPARDO CONTRADA PAPARDO,Messina,083048,98158,hospice@asp.messina.it,-,0903993847,0903993851,AMBULATORIO E LABORATORIO,0,0,-,1,N,2017,0,2018/01/02
190,Sicilia,Messina,205,606500,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,RADIOLOGIA TERRITORIALE CAPO D'ORLANDO,03051870834,via Mancini,Capo d'Orlando,083009,98071,-,-,0941720070,0941720066,AMBULATORIO E LABORATORIO,0,0,-,1,S,2017,0,2018/01/02
190,Sicilia,Messina,205,606600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,RADIOLOGIA TERRITORIALE MESSINA SUD,03051870834,"S.S. 114 Km 5,400",Messina,083048,98100,-,-,0903652051,0903652051,AMBULATORIO E LABORATORIO,0,0,-,1,S,2017,0,2018/01/02
190,Sicilia,Messina,205,606700,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,RADIOLOGIA TERRITORIALE BARCELLONA,03051870834,VIA STEFANO CATTAFI N°72,Barcellona Pozzo di Gotto,083005,98051,-,-,0909751791,0909761121,AMBULATORIO E LABORATORIO,0,0,-,1,S,2017,0,2018/01/02
190,Sicilia,Messina,205,606800,S01,ATTIVITA' CLINICA,AMB. FKT DIVISIONE -MEDICINA FISICA E RIABILITATIVA C/O OSP. CUTRONI ZODDA,03051870834,via Salvatore Cattafi,Barcellona Pozzo di Gotto,083005,98051,dipartimento.ass@aso.messina.it,-,0909751779,0,AMBULATORIO E LABORATORIO,0,0,-,1,N,2017,0,2018/06/07
190,Sicilia,Messina,205,606900,S05,ASSISTENZA PSICHIATRICA,CENTRO DIURNO D.C.A.,03051870834,VIA S. ELIA,Messina,083048,98100,rossana.mangiapane@asp.messina.it,-,0903653258,0903653258,STRUTTURA SEMIRESIDENZIALE,0,0,-,1,N,2018,0,2018/01/19
190,Sicilia,Messina,205,607100,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO D.C.A.,03051870834,VIA S. ELIA,Messina,083048,98100,rossana.mangiapane@asp.messina.it,-,0903653258,0903653258,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2018,0,2018/01/19
190,Sicilia,Messina,205,607200,S01,ATTIVITA' CLINICA,U.O.S. SCREENING GINECOLOGICO,03051870834,VIA DEL VESPRO IS. 289,Messina,083048,98122,screening.ginecologico@asp.messina.it,-,0903653560,0903653559,AMBULATORIO E LABORATORIO,0,0,-,1,N,2018,0,2018/05/25
190,Sicilia,Messina,205,607200,S03,ATTIVITA' DI LABORATORIO,U.O.S. SCREENING GINECOLOGICO,03051870834,VIA DEL VESPRO IS. 289,Messina,083048,98122,screening.ginecologico@asp.messina.it,-,0903653560,0903653559,AMBULATORIO E LABORATORIO,0,0,-,1,N,2018,0,2018/05/25
190,Sicilia,Messina,205,800100,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. ACQUEDOLCI,03051870834,C/DA BUONRIPOSO snc,Acquedolci,083107,98070,consultorio.acquedolci@asp.messina.it,-,0941720911,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,800200,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. BARCELLONA,03051870834,VIA RISORGIMENTO N.14,Barcellona Pozzo di Gotto,083005,98051,consulbpg@libero.it,-,0909761058,0909751567,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,800300,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. BROLO,03051870834,VIA TRENTO,Brolo,083007,98061,-,-,0941244160,0941562400,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,800400,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. CAPO D'ORLANDO,03051870834,VIA MANCINI N.1,Capo d'Orlando,083009,98071,"consultorio,corlando@asp.messina.it",-,0941720058,0941720058,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,800500,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM CASTELL'UMBERTO,03051870834,VIA C. BATTISTI N. 1,Castell'Umberto,083014,98070,-,-,0941438861,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,800700,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. 'LA FAMIGLIA',96000380830,VIA DEGLI OLEANDRI N°26,Giardini-Naxos,083032,98035,contabilita.cf@tiscali.it,-,094252634,094252634,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,2,S,1996,0,2018/01/02
190,Sicilia,Messina,205,800800,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. GIOIOSA MAREA,03051870834,VIA RAGUSA N. 1,Gioiosa Marea,083033,98063,-,-,0941302767,0941302767,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,800900,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. LIPARI,03051870834,VIA GARIBALDI N. 81,Lipari,083041,98055,consultorio.lipari@asp.messina.it,-,0909885423,0909813551,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,801000,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. VILLA LINA,03051870834,CITTADELLA SANITARIA EX MANDALARI,Messina,083048,98121,-,-,0903654263,0903654261,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,801500,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. 'AIED' SEZ. SALVATORE LATELLA,00491550836,VIA G. CAPORAL N. 83/85 VILL. S. AGATA,Messina,083048,98164,info@@aiedme.it,www.aiedme.it,090321336,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,2,N,1996,0,2018/01/02
190,Sicilia,Messina,205,801600,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. MILAZZO,03051870834,VIA G.B. IMPALLOMENI N.45,Milazzo,083049,98057,consultorio.milazzo@asp.messina.it,-,0909223342,0909221417,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,801700,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. MISTRETTA,03051870834,VIA A. SALAMONE,Mistretta,083052,98073,-,-,0921389595,0921389224,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,801900,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. PACE DEL MELA,03051870834,PIAZZA UGO LA MALFA N. 35,Pace del Mela,083064,98042,-,-,0909384407,0909384241,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,802000,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. PATTI,03051870834,VIA CATTANEO,Patti,083066,98066,-,-,0941244731,0941241138,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,802100,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. ROCCALUMERA,03051870834,VIA TORRENTE SCIGLIO N.20,Roccalumera,083072,98027,consultorio.roccalumera@asp.messina.it,www.asp.messina.it,0942746351,0942744701,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,802200,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. SAN PIERO PATTI,03051870834,VIA SCAGLIONE 1,San Piero Patti,083081,98068,consultorio.sanpieropatti@asp.messina.it,-,0941244127,0941661413,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,802300,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. S. TERESA,03051870834,PIAZZA V° REGG. AOSTA,Santa Teresa di Riva,083089,98028,-,-,0942614805,0942614807,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,802400,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. S.STEFANO CAMASTRA,03051870834,VIA CROCEMISSIONE,Santo Stefano di Camastra,083091,98077,-,-,0921331690,0921339993,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,802500,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. S.AGATA MILITELLO,03051870834,PTA VIA MEDICI,Sant'Agata di Militello,083084,98076,consultorio.sagata@asp.messina.it,-,0941720319,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,802700,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. TAORMINA,03051870834,PIAZZA S. FRANCESCO DI PAOLA,Taormina,083097,98039,-,-,0942614020,0942614025,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,802800,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. TERME VIGLIATORE,03051870834,VIA NAZIONALE S. BIAGIO,Terme Vigliatore,083106,98050,-,-,0909751058,0909751070,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1996,0,2018/06/13
190,Sicilia,Messina,205,802900,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. TORTORICI,03051870834,VIA VIADOTTO LIVATINO,Tortorici,083099,98078,-,-,0941720712,0941720712,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1996,0,2018/01/02
190,Sicilia,Messina,205,803000,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONS. FAM. 'UCIPEM',97013750837,VIA MEZZASALMA N. 25,Rometta,083076,98043,consultorio.villafranca@gmail.com,www.consultorio-ucipem.messina.it,090332761,090332761,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,2,N,1996,0,2018/01/02
190,Sicilia,Messina,205,803100,S05,ASSISTENZA PSICHIATRICA,U.O. NEUROPSICH. INFANTILE BARCELLONA,03051870834,VIA RISORGIMENTO N. 16,Barcellona Pozzo di Gotto,083005,98051,npiabarcellona@asp.messina.it,-,0909751064,0909751064,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,803200,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. CAPO D'ORLANDO,03051870834,VIA MANCINI,Capo d'Orlando,083009,98071,-,-,0941901322,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,803500,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. FRANCAVILLA,03051870834,VIA DEI MULINI,Francavilla di Sicilia,083025,98034,dsm.taormina@asp.messina.it,-,0942981571,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,803600,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. GIOIOSA MAREA,03051870834,VIA PIETRO MICCA,Gioiosa Marea,083033,98063,dsm.ambpatti@asp.messina.it,-,0941244120,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,803800,S05,ASSISTENZA PSICHIATRICA,NEUROPSICH.INFANTILE ME NORD,03051870834,VIALE GIOSTRA C/O CITT. SALUTE VIALE GIOSTRA Pad. n° 4,Messina,083048,98121,-,-,0903653954,0903654236,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,803900,S05,ASSISTENZA PSICHIATRICA,AMB. VIA TEMPLARI,03051870834,VIA TEMPLARI N. 2,Messina,083048,98122,-,-,0903653266,0903653266,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,804000,S05,ASSISTENZA PSICHIATRICA,CENTRO SALUTE MENTALE ME NORD,03051870834,VIA S. ELIA,Messina,083048,98122,-,-,0903653203,0903653238,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,804100,S05,ASSISTENZA PSICHIATRICA,CENTRO SALUTE MENTALE ME SUD,03051870834,VIA G. BOTTONE 2,Messina,083048,98100,-,-,0902983421,0902983444,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,804200,S05,ASSISTENZA PSICHIATRICA,U.O.C. NEUROPS. INFAN. E ADOL.,03051870834,S.S.114 KM 5.400 C/O CENTRO TODAY,Messina,083048,98123,-,-,0903652087,0903652083,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,804400,S05,ASSISTENZA PSICHIATRICA,CENTRO SALUTE MENTALE MILAZZO,03051870834,VIA MARINA GARIBALDI VC. OSP.,Milazzo,083049,98057,-,-,0909280612,0909290650,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,804500,S05,ASSISTENZA PSICHIATRICA,SERV.NEUROPSICH.INFAN. MILAZZO,03051870834,LUNGOMARE GARIBALDI (VICO OSPEDALE n.4),Milazzo,083049,98057,-,-,0909290618,0909290618,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2002,0,2018/01/02
190,Sicilia,Messina,205,804600,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. MISTRETTA,03051870834,VIA ANNA SALAMONE N.20,Mistretta,083052,98073,-,-,0921389272,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,804700,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. MONTALBANO,03051870834,VIA GIARDINO,Montalbano Elicona,083057,98065,-,-,094167934,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,804800,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. NOVARA SICILIA,03051870834,VIA OSPEDALE CIVILE,Novara di Sicilia,083062,98058,-,-,0941690446,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,804900,S05,ASSISTENZA PSICHIATRICA,AMBUL.DISTR. D.S.M. PACE DEL M,03051870834,VIA LIBERTA' N. 120,Pace del Mela,083064,98042,-,-,0909385062,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,805000,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. PATTI,03051870834,VIA GARIBALDI 47,Patti,083066,98066,-,-,0941244628,094122000,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,805100,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO D.S.M. ROCCALUMERA,03051870834,VIA TORRENTE SCIGLIO N.20,Roccalumera,083072,98047,-,-,0942746315,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,805200,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. S. PIERO PATTI,03051870834,VIA GIOVANNI SCAGLIONE,San Piero Patti,083081,98068,-,-,0941661771,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,805400,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. S. AGATA MILITELLO,03051870834,VIA MARTOGLIO,Sant'Agata di Militello,083084,98076,-,-,0941720407,0941720388,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,805500,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. S. ANGELO DI BROLO,03051870834,C.DA PANTANO ALTO,Sant'Angelo di Brolo,083088,98060,-,-,0941533150,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,805600,S05,ASSISTENZA PSICHIATRICA,AMBULATORIO SAL. MENT. SINAGRA,03051870834,VIA V. VENETO,Sinagra,083095,98069,-,-,0941594161,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,806700,S05,ASSISTENZA PSICHIATRICA,U. O. NEUROPSICH.INF. PATTI,03051870834,VIA GARIBALDI N. 7,Patti,083066,98066,npiapatti@asp.messina.it,-,0941244614,0941241155,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,807000,S06,ASSISTENZA PER TOSSICODIPENDENTI,SER. T. BARCELLONA P.G.,03051870834,VIA DEL MARE N.28,Barcellona Pozzo di Gotto,083005,98051,-,-,0909751555,0909703942,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,807100,S06,ASSISTENZA PER TOSSICODIPENDENTI,SER. T. MESSINA NORD,03051870834,V.LE GIOSTRA,Messina,083048,98121,sert.menord@asp. messina.it,-,0903653983,0903653978,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1996,0,2018/01/02
190,Sicilia,Messina,205,807200,S06,ASSISTENZA PER TOSSICODIPENDENTI,CENTRO SOLIDARIETA' F.A.R.O.,01635500836,CAMPO ITALIA EX P.O. PUGLISI ALLEGRA,Messina,083048,98100,-,-,090358184,090358184,STRUTTURA RESIDENZIALE,0,0,-,2,N,1996,0,2018/01/02
