Anno,Codice Regione,Codice Azienda,Codice struttura,Tipo assistenza erogata,Descrizione tipo assistenza erogata,Denominazione struttura,Partita IVA,Indirizzo,Codice Comune,CAP,E-mail,Sito web,Prefisso,Telefono,Prefisso fax,Numero fax,Tipo struttura,Tipo struttura di ricovero,Codice struttura di ricovero,Denominazione struttura di ricovero,Mesi di funzionamento,Tipo rapporto con il S.S.N.,Titolare della convenzione,Presenza Apparecchiature,Anno apertura,Mese apertura,Anno chiusura,Mese chiusura,Giorni settimanali di apertura,Ore settimanali di apertura,Data aggiornamento
2018,190,206,466300,S03,ATTIVITA' DI LABORATORIO,CENTRO ANALISI CLINICHE MADONIE S.C.A.R.L.,06373830824,Via P.pe Umberto 5/bis,082022,90013,centroanalisiclinichemadoniescarl@legalmail.it,,0921,672688,0921,672727,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2015,01,,,5,38,20180102
2018,190,206,466400,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,PA.MA.FIR. s.r.l. AMBULATORIO POLISPECIALISTICO,03732540822,VIA SAN LORENZO 75/B,082053,90146,pamafir@pecsoluzioni.it,www.pamafir.it,091,6889701,091,6887350,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2015,03,,,5,30,20180102
2018,190,206,466500,S01,ATTIVITA' CLINICA,ISME - ISTITUTO MEDICO EUROPEO DEL DOTT. SALVATORE PISCITELLO,04673140820,VIA RUGGERO SETTIMO N.55,082053,90141,info@istitutomedicoeuropeo.it,www.istitutomedicoeuropeo.it,091,324250,091,8772185,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2015,03,,,6,48,20180326
2018,190,206,466800,S03,ATTIVITA' DI LABORATORIO,IPCD DOTT. GIACOMO LIGUORI S.C.A.R.L.,06471750825,VIA PADRE GIUSEPPE PUGLISI 74-76,082053,90123,cmd.liguori@libero.it,,091,6216162,091,6215940,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,01,,,6,42,20180102
2018,190,206,466900,S01,ATTIVITA' CLINICA,CENTRO ODONTOIATRICO DOTT. GAGLIO FRANCESCO E C.S.A.S,05533970827,via Beneveto 10,082054,90047,francesco-gaglio@libero.it,,091,8904374,091,8904374,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,01,,,5,35,20180102
2018,190,206,467000,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DR ARMENIO PINO,04059830820,via S.Anna 68,082021,90044,pino-armenio@virgilio.it,,091,8660785,091,8660785,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2016,01,,,2,18,20180102
2018,190,206,467100,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO TIRRITO M.CARMELA,04214230825,via Kassar 48,082025,90030,m.carmelatirrito@libero.it,,091,8218616,091,8218616,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2016,01,,,2,16,20180102
2018,190,206,467200,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO DOTT.SSA NUTRICATO M. GRAZIA,03735870820,VIA LIBERTA' 7,082056,90027,dr.nutricato@gmail.com,,0921,680177,0921,680177,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2016,01,2018,01,3,15,20180102
2018,190,206,467300,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO INZERILLO DR.ANGELO,03543730828,via Giacomo Puccini 70,082053,90144,inzerillo.a@gmaili.com,,328,4681805,,,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,1,N,2016,02,2018,05,3,18,20180326
2018,190,206,467500,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DOTT. ANTONIO VECCHIONI,03553350822,"CORSO CALATAFIMI, 419",082053,90129,vecchioni.antonio@libero.it,,091,488127,091,488127,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2016,01,,,3,12,20180102
2018,190,206,467600,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO DR. BUZZANCA ELIO,04767590823,VIA Nunzio Morello 3,082053,90144,elio.buzzanca@alice.it,,091,342342,091,342342,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2016,02,,,5,36,20180102
2018,190,206,467700,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO DOTT. GIACOMO GALIOTO,03794030829,via Castellana39/41,082053,90135,dott.giacomogalioto@libero.it,www.studiodentidticodott.giacomogalioto.com,091,6732777,,,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2016,01,,,5,30,20180102
2018,190,206,467800,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DR.SSA CARUBIA ROSALIA ANNA,04265030827,via Domenico Trentacoste 55,082053,90143,r.carubia@libero.it,,091,307144,091,307144,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2016,02,2018,08,3,15,20180326
2018,190,206,467900,S01,ATTIVITA' CLINICA,CENTRO ODONTOIATRICO SICILIANO s.r.l.,04895340828,via Marche 16,082053,90144,centroodontoiatricobonacasa@gimail.com,www.centroodontoiatricosiciliano.it,091,6700120,091,513214,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,01,,,5,30,20180326
2018,190,206,468100,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO DI MEDICINA NUCLEARE SR.,00416550820,via Agrigento 5,082053,90141,centromedicinanucleare.pa@gmail.it,,091,6250363,091,6250364,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,01,,,5,35,20180326
2018,190,206,468200,S01,ATTIVITA' CLINICA,STUDIO DI ODONTOIATRIA DR.SSA SCLAFANI CATERINA,04524150820,"VIA VITTORIO EMANUELE, 63",082011,90030,caterinasclafani@live.it,,091,8724499,091,8737627,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2016,01,,,1,6,20180102
2018,190,206,468300,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO DR CACIOPPO VINCENZO,03531330821,c.so Umberto1° 184,082019,90043,vincenzoczcioppo57@gmail.com,,0924,37313,,,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2016,01,,,3,12,20180102
2018,190,206,468500,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DR. GERVASI DANIELE,04243660828,via E.Iannelli 33,082070,90018,danielegervasi@gmail.com,,091,8114734,091,9294117,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2016,04,,,1,8,20180102
2018,190,206,468600,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO DOTT. LO FORTI ALBERTO,03746000821,VIA ALDO MORO 2,082070,90018,albertoforti@gmail.com,,091,8141601,091,8141601,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2016,01,,,2,8,20180102
2018,190,206,468700,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICO DR. ANTONIO GUTTILLA,03161970821,via Giuseppe Cangialosi 70,082078,90020,nino.guttilla@alice.it,,338,9064440,,,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2016,01,,,3,16,20180102
2018,190,206,468800,S01,ATTIVITA' CLINICA,L.A.C. DOTT.SSA CRIVELLO PAOLA S.A.S DI TOMASELLO AGOSTINO,04738020826,via Solunto 34,082067,90017,labpaolacrivello@pec.it,,091,111111,091,111111,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2016,01,,,2,5,20180102
2018,190,206,468900,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO DI RADIOLOGIA DI MARIO FEO SRL,06054060824,VIA CARLO ALBERTO DALLA CHIESA 2,082078,90025,radiologialepalme@virgilio.it,,091,8251580,091,8251580,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,01,,,5,22,20180309
2018,190,206,469000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ISTITUTO MERIDIONALE ANGIO TAC SRL,03215820824,VIA DANTE 330,082053,90141,angioac.mat@gmail.com,,091,5085918,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,01,,,6,66,20180102
2018,190,206,469100,S01,ATTIVITA' CLINICA,OFTA STUDIO S.A.S. DI GIUSEPPA D'AMICO,05462850826,via Emilio Murdolo 26,082006,90011,OFTASTUDIO@pec.it,,091,934456,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,03,,,2,10,20180102
2018,190,206,469200,S01,ATTIVITA' CLINICA,ISTITUTO ODONTOIATRICO DI GIANNICOLO TOMASELLO & C. Snc,04764050824,via Luigi Capuana 12/14,082006,90011,,,091,932886,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2016,06,,,5,32,20180102
2018,190,206,469300,S01,ATTIVITA' CLINICA,DOTT. MiLAZZO SERGIO s.a.s. DI MILAZZO SERGIO,06441000822,via Ferdinando Ferri 10,082053,90143,milazzos@blu.it,,091,361016,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,06,,,5,26,20180102
2018,190,206,469400,S01,ATTIVITA' CLINICA,PMA A.M.B.R.A. - STUDIO MEDICO ASSOCIATO,05031060824,VIALE REGINA MARGHERITA 5,082053,90138,ostetricheambra@gmail.com,www.studioambra.org,091,6826454,091,6826454,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,07,2018,01,6,47,20180102
2018,190,206,469500,S01,ATTIVITA' CLINICA,PMA CENTRO ANDROS SRL,03730190828,via Ausonia 43/45,082053,90144,centroandros@pec.it - info@clinicaandros.it,www.clinicaandros.it,091,6785511,091,6785522,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,07,,,6,60,20180102
2018,190,206,469600,S01,ATTIVITA' CLINICA,PMA CENTRO DI BIOLOGIA DELLA RIPRODUZIONE,,via Valerio Villareale 54,082053,90141,info@cbrpalermo.it,www.biologiariproduzione.it,091,323300,091,323412,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,07,2018,01,5,50,20180102
2018,190,206,469700,S01,ATTIVITA' CLINICA,PMA GENESY SRL,06025490829,via Libertà 203/b,082053,90144,genesysrl@pec.it,www.centrogenesy.com,091,309380,091,347500,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,07,2018,01,6,54,20180102
2018,190,206,469800,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,karol srl,06065204829,Corso dei Mille 56,082053,90123,KAROLStrutturesanitarie@PEC.IT,,091,6162016,091,6161041,AMBULATORIO E LABORATORIO,05,190545,CASA DI CURE COSENTINO DI KAROL S.R.L.,12,2,3,S,2016,09,,,5,35,20180326
2018,190,206,469900,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO ACCREDITATO DR.VINCENZO DI VITA & C s.a.s,06390730825,CORSO UMBERTO 286,082031,90045,ambulatoriodiviita@pec.it,,091,8699793,091,2733067,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2016,11,,,5,31,20180102
2018,190,206,470000,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DEL DOTT. ALESSANDRO GRANATELLI s.a.s.,06494430827,via Bernabei 19,082053,90145,alegra.56@libero.it,,338,2241377,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2016,11,,,5,40,20180326
2018,190,206,470100,S01,ATTIVITA' CLINICA,CENTRO OCULISTICO MOAVERO DI MOAVERO MARCELLO E C. s.a.s,06481800826,via Duca della Verdura 4,082053,90143,centrooculisticomoavero@pec.it,www.centrooculisticomoavero.it,091,306000,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2016,11,,,4,24,20180102
2018,190,206,470200,S01,ATTIVITA' CLINICA,DIAVERUM ITALIA S.R.L.,02243300361,via XXX Aprile 95,082055,90026,,,0921,640189,091,8040577,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,10,,,6,36,20180102
2018,190,206,470300,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,R.A.L. s.r.l.,06122250829,via Madre Teresa Cortimiglia 22,082034,90034,ral.radiologia@virgilio.it,,091,8462578,091,8462578,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2016,11,,,3,18,20180102
2018,190,206,470400,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DOTT. PULEIO GIOVANNI,06454290823,"Piazza del Popolo ,2",082064,90048,ambulatorioodontoiatricodottgiovannipuleios@pec.it,,091,8572226,091,8572226,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2017,01,,,3,24,20180102
2018,190,206,470500,S01,ATTIVITA' CLINICA,CENTRO OCULISTICO LA MANTIA DOTT. LA MANTIA E c. SAS,06405610822,Piazza P.pe di Camporeale 26 /d,082053,90138,centrolamantia@pecsoluzioni.it-filippolamantia@gma,,091,214012,091,214012,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2017,01,,,4,18,20180326
2018,190,206,470600,S01,ATTIVITA' CLINICA,AMBULATORIOCARDIOLOGISO SAS DI RIZZO DOTT.SSA ROSA & C.,06303610825,via F.sco Speciale 79,082053,90129,rosarizzo1@tin.it,,091,421593,091,421593,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2017,02,,,5,20,20180102
2018,190,206,470700,S01,ATTIVITA' CLINICA,AMBULATORIO OCULISTICO FOCUS DI V. GIUFFE' SAS,05740270821,"VIA ENRICO ALBANESE,17",082053,90139,ambulatoriooculisticofocus@gmail.com,,091,324253,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2017,01,,,6,43,20180326
2018,190,206,470700,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO OCULISTICO FOCUS DI V. GIUFFE' SAS,05740270821,"VIA ENRICO ALBANESE,17",082053,90139,ambulatoriooculisticofocus@gmail.com,,091,324253,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2017,01,,,6,43,20180326
2018,190,206,470800,S01,ATTIVITA' CLINICA,COSTA POLIMEDICAL CENTER SNC DI COSTA DOTT. G. M. E COSTA BENEDETTO,03693580825,via Dante Alighieri 58,082053,90141,costapolimedicalcenter@pec.it-info@costamedical.it,www.costamedical.it,091,8352820,091,8352820,AMBULATORIO E LABORATORIO,,,,11,2,2,S,2017,01,,,2,8,20180102
2018,190,206,470900,S01,ATTIVITA' CLINICA,DR. CANESTRO GIUSEPPE,03990060828,via Cruillas 2/a,082053,90146,gcanestro@libero.it,,091,6852815,091,6852815,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2017,02,,,5,23,20180326
2018,190,206,471000,S01,ATTIVITA' CLINICA,STUDIO ODONTOIATRICI DOTT. G.PPE SCAFIDI,04076370826,via Libero Grassi 27,082053,90135,giuseppescafidi@pec.aio.it-scafident@libero.it,,091,6522920,,,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2017,01,,,5,20,20180326
2018,190,206,471100,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DOTT. ANTONIO LO VOI,04000710824,VIA Decano di Vincenti 1-3,082010,90032,antoniolovoi@pec.aio.it,,091,8351717,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2017,01,,,2,8,20180102
2018,190,206,471200,S01,ATTIVITA' CLINICA,DR. VALERIO SALVATORE,04376430825,via Venero 109,082049,90046,salvatore.valerio@pec.andi.it-totival@hotmail.com,,091,6404471,091,6404471,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2017,01,,,5,30,20180326
2018,190,206,471300,S01,ATTIVITA' CLINICA,STUDIO ASSOCIATO DI ODONTOIATRIA DOTT.RI G. ABATE E F.EMANUELE SNC,05616080825,via Belgio 55,082053,90146,studiodiodontoiatria@pec.it,,091,2523659,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2017,01,,,4,24,20180326
2018,190,206,471400,S01,ATTIVITA' CLINICA,CENTRO ODONT.DR GIACOMO RAPPA & C.SAS,04919730822,"VIA PASCAL, 3",082054,90047,giacomo.rappa@pec.andi.it-ODONTOIATRARAPPA@ALICE.I,,091,5072544,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2017,01,,,3,20,20180314
2018,190,206,471500,S01,ATTIVITA' CLINICA,DR. CARUSO MATTEO,05255970823,Piazza Turba 76,082053,90129,matteo.caruso-medicoodontoiatra@postecert.it,,091,489451,,,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2017,01,,,3,9,20180102
2018,190,206,471600,S01,ATTIVITA' CLINICA,DR. RICCIARDI FILIPPO,03291310823,via Antonio Veneziano 120,082053,90138,filippo.ricciardi@pec.andi.it-filipporicciardi@vir,,091,218770,091,218770,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2017,01,,,4,16,20180326
2018,190,206,471700,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DOTT.SSA SCARDINA ROSALBA,03176230823,VIA PAPA GIOVANNI XXIII 9,082006,90011,scardina.rosalba@pec.andi.it-drosalbascardina@gmai,,091,963225,091,963225,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2017,01,,,2,6,20180314
2018,190,206,471900,S01,ATTIVITA' CLINICA,DR. LI MULI MARCELLO,06571770822,via Villa Caputo 4,082053,90138,marcellolimuli@pec.andi.it,,330,831845,,,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2017,01,,,2,6,20180102
2018,190,206,472000,S01,ATTIVITA' CLINICA,CASA DI CURE CANDELA,00118410828,VIA VILLAREALE 54,082053,90141,amministrazione@pec.clinicacandela.it,www.clinicacandela.it,091,587122,091,589544,AMBULATORIO E LABORATORIO,05,190533,CASA DI CURA CANDELA SPA,12,2,3,S,2017,03,,,2,8,20180102
2018,190,206,472000,S03,ATTIVITA' DI LABORATORIO,CASA DI CURE CANDELA,00118410828,VIA VILLAREALE 54,082053,90141,amministrazione@pec.clinicacandela.it,www.clinicacandela.it,091,587122,091,589544,AMBULATORIO E LABORATORIO,05,190533,CASA DI CURA CANDELA SPA,12,2,3,S,2017,03,,,5,30,20180102
2018,190,206,472100,S01,ATTIVITA' CLINICA,AMBULATORIO DI OSTETRICIA E gINECOLOGIA DOTT.SSA bALDACCHINO MARIA PINA s.a.s.,06252040826,Largo Garufi 8,082053,90131,baldacchinomariapina@pec.it,,091,6681298,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2017,05,,,5,30,20180102
2018,190,206,472200,S01,ATTIVITA' CLINICA,CLINICA DENTALE del Dott. ERASMO ENIA & C.s.a.s.,05708780829,VIA ZANGARA 1,082054,90047,clinicadentaleenia@pec.it,,091,8903861,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2017,06,,,3,27,20180102
2018,190,206,472300,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO MEDICI S.R.L.S.,06551250829,Via Wagnere 9,082053,90139,mdcdm62@gmail.com,,091,6252364,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2017,08,,,4,23,20180102
2018,190,206,472400,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DEL DOTT. ANGELO FRENNA & C.S.A.S.,02282380845,via Stefano Motta 45,082020,90040,afrenna@alice.it,,091,8672019,091,8672019,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2017,09,,,5,50,20180102
2018,190,206,472500,S01,ATTIVITA' CLINICA,CENTRO ODONTOIATRICO JUST SMILE S.A.S. DEL DOTT. TINERVIA GIUSEPPE,06442280829,"VIA ALCIDE DE GASPERI, 41",082072,90040,giuseppetinervia@libero.it,,091,7861374,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2017,10,,,2,14,20180102
2018,190,206,472600,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO MONREALDENTAL S.R.L.,06621480828,via Provinciale 46,082049,90046,monrealdental@gmail.com,www.monrealedental.it,091,6410407,091,6410407,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2017,12,,,5,32,20180102
2018,190,206,472700,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO CAPUTO VERONICA,06634930827,Corso Finocchiaro Aprile 15,082053,90138,CAPUTO.VERONICA@PEC.IT,,091,581813,091,581813,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2017,12,,,5,25,20180102
2018,190,206,472800,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DOTT.SSA NUTRICATO MARIA GRAZIA E C SAS,06602500826,Via Libertà 7,082056,90027,dr.nutricato@gmail.com,,092,680177,0921,680177,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2018,01,,,3,18,20180109
2018,190,206,472900,S01,ATTIVITA' CLINICA,DENTALCARE DI GARGANO SRL,06610950823,VIA PADRE GIUSEPPE PUGLISI 30,082053,90123,studioodontoiatricogargano@hotmali.it,,091,473253,091,473253,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2018,01,,,3,15,20180326
2018,190,206,473000,S01,ATTIVITA' CLINICA,CENTRO ODONTOIATRICO DOTT. V.ZO TAMBURELLO & C. s.n.c.,06599080824,Corso Calatafimi 631,082053,90129,centroodontoiatricotamburello@pec.it,,091,599088,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2018,02,,,5,25,20180221
2018,190,206,473100,S01,ATTIVITA' CLINICA,BIODENT SRL,06620280823,via Puccini 70,082053,90144,ambulatoriobiodent@lpec.it,,091,7867693,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2018,06,,,3,15,20180601
2018,190,206,473200,S01,ATTIVITA' CLINICA,AMBULATORIO ORL DEL DOTT. GIUSEPPE BORSELLINO SAS,06621730826,via Resuttana 352/B,082053,90146,ambulatorioborsellino@pec.it,,091,584400,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2018,06,,,5,28,20180601
2018,190,206,473300,S03,ATTIVITA' DI LABORATORIO,GRUPPO AIMA S.C.A.RL.,06632740822,via Alberto Sordi 7,082020,90040,gruppoaimascarl@gmail.com,,091,8672398,091,8672399,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2018,08,,,6,36,20180716
2018,190,206,473400,S01,ATTIVITA' CLINICA,AMI.CA DENTAL s.r.l. AMBULATORIO ODONTOIATRICO,06619310821,via Trentacoste 55,082053,90143,amicadentalsrl@pec.it,,091,6264703,091,307144,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2018,09,,,3,15,20180831
2018,190,206,473500,S01,ATTIVITA' CLINICA,STUDIO MEDICO DIAGNOSTICO OTORINOLARINGOIATRICO S.A.S di ZANCLA CANDIDO MARIO e C.,06675600825,via Ragusa 1,082053,90145,zanclaotorino@postecert.it,,091,345058,091,345058,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2018,11,,,5,20,20181024
2018,190,206,473600,S01,ATTIVITA' CLINICA,STUDIO RADIOLOGICO DR SALVATORE GARGANO SRL,02517620825,Via Delle Croci 2B/C/E/F,082053,90141,studioradioruffino@libero.it,,091,580970,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2018,11,,,6,40,20181108
2018,190,206,473600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO RADIOLOGICO DR SALVATORE GARGANO SRL,02517620825,Via Delle Croci 2B/C/E/F,082053,90141,studioradioruffino@libero.it,,091,580970,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2018,11,,,6,40,20181108
2018,190,206,473600,S03,ATTIVITA' DI LABORATORIO,STUDIO RADIOLOGICO DR SALVATORE GARGANO SRL,02517620825,Via Delle Croci 2B/C/E/F,082053,90141,studioradioruffino@libero.it,,091,580970,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2018,11,,,6,40,20181108
2018,190,206,600400,S01,ATTIVITA' CLINICA,POLIAMBULATORIO - BISACQUINO,05841760829,VIA CAMERANO,082010,90039,d40.direzione@asppalermo.org,,091,8351570,091,8451570,AMBULATORIO E LABORATORIO,,,,12,1,,N,1997,01,,,5,36,20180102
2018,190,206,601000,S01,ATTIVITA' CLINICA,POLIAMBULATORIO - CARINI,05841760829,VIAC.DA PONTICELLI,082021,90044,,,091,7036050,091,7036145,AMBULATORIO E LABORATORIO,,,,12,1,,S,1997,01,,,5,45,20180305
2018,190,206,601000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,POLIAMBULATORIO - CARINI,05841760829,VIAC.DA PONTICELLI,082021,90044,,,091,7036050,091,7036145,AMBULATORIO E LABORATORIO,,,,12,1,,S,1997,01,,,4,45,20180305
2018,190,206,601100,S01,ATTIVITA' CLINICA,POLIAMBULATORIO - CASTELBUONO,05841760829,SALITA S. ANTONIO,082022,90013,,,0921,672796,,,AMBULATORIO E LABORATORIO,,,,12,1,,N,1983,09,,,5,38,20180102
2018,190,206,601300,S01,ATTIVITA' CLINICA,FONDAZIONE ISTITUTO G. GIGLIO CEFALU',05205490823,C.DA PIETRAPOLLASTRA,082027,90015,direzione.generale@hsrgiglio.it,WWW.HSRGIGLIO.IT,0921,920652,0921,920513,AMBULATORIO E LABORATORIO,00,190179,FOND. IST. S. RAFFAELE - GIGLIO,12,2,4,S,1997,01,,,5,50,20180102
2018,190,206,601300,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,FONDAZIONE ISTITUTO G. GIGLIO CEFALU',05205490823,C.DA PIETRAPOLLASTRA,082027,90015,direzione.generale@hsrgiglio.it,WWW.HSRGIGLIO.IT,0921,920652,0921,920513,AMBULATORIO E LABORATORIO,00,190179,FOND. IST. S. RAFFAELE - GIGLIO,12,2,4,S,1997,01,,,6,60,20180102
2018,190,206,601300,S03,ATTIVITA' DI LABORATORIO,FONDAZIONE ISTITUTO G. GIGLIO CEFALU',05205490823,C.DA PIETRAPOLLASTRA,082027,90015,direzione.generale@hsrgiglio.it,WWW.HSRGIGLIO.IT,0921,920652,0921,920513,AMBULATORIO E LABORATORIO,00,190179,FOND. IST. S. RAFFAELE - GIGLIO,12,2,4,S,1997,01,,,6,19,20180102
2018,190,206,601400,S01,ATTIVITA' CLINICA,POLIAMB. CEFALU',05841760829,C.DA PIETRA POLLASTRA,082027,90015,,,0921,920204,0921,920241,AMBULATORIO E LABORATORIO,,,,12,1,,N,1981,01,,,5,38,20180102
2018,190,206,601500,S01,ATTIVITA' CLINICA,POLIAMBULATORIO - COLLESANO,05841760829,V. A. AMODEO,082032,90016,,,0921,661301,,,AMBULATORIO E LABORATORIO,,,,12,1,,N,1991,01,,,1,2,20180102
2018,190,206,601600,S01,ATTIVITA' CLINICA,AMBULAT. OSP. DEI BIANCHI,04328340825,"VIA DON G. COLLETTO, 16",082034,90034,dirsancorleone@asppalermo.org,,091,8450100,091,8450112,AMBULATORIO E LABORATORIO,01,190330,P.O. DEI BIANCHI CORLEONE,12,1,,S,1997,01,,,6,36,20180102
2018,190,206,601600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULAT. OSP. DEI BIANCHI,04328340825,"VIA DON G. COLLETTO, 16",082034,90034,dirsancorleone@asppalermo.org,,091,8450100,091,8450112,AMBULATORIO E LABORATORIO,01,190330,P.O. DEI BIANCHI CORLEONE,12,1,,S,1997,01,,,6,36,20180102
2018,190,206,601600,S03,ATTIVITA' DI LABORATORIO,AMBULAT. OSP. DEI BIANCHI,04328340825,"VIA DON G. COLLETTO, 16",082034,90034,dirsancorleone@asppalermo.org,,091,8450100,091,8450112,AMBULATORIO E LABORATORIO,01,190330,P.O. DEI BIANCHI CORLEONE,12,1,,S,1997,01,,,6,72,20180102
2018,190,206,602100,S01,ATTIVITA' CLINICA,POLIAMBULATORIO - GRATTERI,05841760829,P.ZZA MONUMENTO 1,082041,90010,,,0921,429488,,,AMBULATORIO E LABORATORIO,,,,12,1,,N,1991,01,,,1,2,20180102
2018,190,206,602200,S01,ATTIVITA' CLINICA,POLIAMBULATORIO - ISNELLO,05841760829,VIA ROMA,082042,90010,,,0921,662364,,,AMBULATORIO E LABORATORIO,,,,12,1,,N,1983,01,,,1,2,20180102
